id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
7f454127-932f-415b-9eb8-597e98426922,MEM,360,Numerical Methods in Mechanical Engineering Design,3.0,,"Understand and implement numerical methods to solve Mechanical Engineering problems with the aid of a digital computer. Problems will be drawn from all fields of interest to mechanical engineers, including solid and fluid mechanics, heat transfer, robotics, aerodynamics and orbit mechanics, systems dynamics, and control. The course will cover numerical methods such as roots of equations, linear algebraic equations, systems of nonlinear equations, optimization, curve fitting, integration, and differential equations. Python will be used as a programming language.",False,Can be repeated multiple times for credit,Can enroll if major is MECH or major is MSE.
d917dfb6-008d-401c-96f4-04e3d44a3c84,MEM,361,Engineering Reliability,3.0,,"Reviews probability concepts and modeling of random phenomena, including parameter estimation, empirical determination of distribution models, catastrophic failure models, material strength and fatigue life distribution, and reliability improvement.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
b6aa6d39-e8e4-4cc0-abad-f63aa1891d3f,MEM,371,Introduction to Nuclear Engineering I,2.0,,"Introduces the fundamental scientific, technical, social and ethical issues in nuclear engineering; nuclear reactions and readiation, radiation protection and control, nuclear energy production and utilization, nuclear fuel cycle, nuclear fuel cycle, nuclear materials, controlled fusion and thermonuclear plasma systems, basics of plasma physics and plasma chemistry, nuclear waste management, nuclear reactor safety, analysis of severe nuclear accidents, risk assessment and related issues of engineering ethics.",False,Not repeatable for credit,
111bd7d9-e058-46b4-ac60-1dfe9ed3691b,MEM,373,Space Systems Engineering I,3.0,,Introduction to space engineering through presentation of two topics that serve as the foundation of space systems analysis and design: rocket propulsion and orbital mechanics.,False,Not repeatable for credit,
de504349-ce6e-459e-b24b-16598ec6ae71,MEM,374,Space Systems Engineering II,3.0,,"Introduction to design principles and theory of satellite systems engineering, including design theories and parameters involved in satellite development, as well as real life conditions such as applications, product assurance, assembly, and testing.",False,Not repeatable for credit,
4a4d3fe5-c9c8-4fb2-87ee-48318d420f50,MEM,395,Hess Undergraduate Scholars Research,3.0,0.5-3.0,A change for undergraduates to experience independent research as part of the MEM Hess Honors Program. Weekly group meetings to discuss the details of the research endeavor are coupled with independent student in a research laboratory. May be repeated five times for credit.,False,Can be repeated 5 times for 18 credits,
84f4a4a0-551a-478f-ba97-1412e8d7719b,MEM,400,Internal Combustion Engines,3.0,,"Covers engine types and trends, thermodynamics of engines and engine processes, ideal and actual engine processes and cycles, combustion and emissions, fuel chemistry and properties, detonation and knock, and engine testing and performance.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
7331d77d-628f-4cc6-bf57-aa10e49def18,MEM,402,Power Plant Design,3.0,,"Covers heat cycle arrangement, equipment selection, analysis of cost demands, and diversity factors. Includes economic studies of plant and cycle arrangements.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
0d3eb041-7a26-4d89-ae7c-79cca64c0a99,MEM,403,Gas Turbines & Jet Propulsion,3.0,,"Covers fundamentals of thermodynamics and aerothermodynamics, and application to propulsion engines; thermodynamic cycles and performance analysis of gas turbines and air-breathing propulsion systems, turbojet, turboprop, ducted fan, ramjet, and ducted rocket; theory and design of ramjets, liquid and solid rockets, air-augmented rockets, and hybrid rockets; aerodynamics of flames, including the thermodynamics and kinetics of combustion reactions; supersonic combustion technology and zero-g propulsion problems; and propulsion systems comparison and evaluation for space missions.",False,Not repeatable for credit,
2614a734-9855-4f7e-a9a2-d21e43a34946,MEM,405,Principles of Combustion I,3.0,,"Covers thermochemistry, the relationship between heats of formation and bond energies, heat capacity and heats of reaction, chemical equilibrium, calculation of flame temperature, and composition of burned gas.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
b46d08ec-2ce9-4e82-94a1-f3fe8a5550e0,MEM,413,HVAC Loads,3.0,,"Human comfort and associated models; state-of-the-art methods of calculating building peak heating and cooling loads; analysis of different psychrometric processes; different types of secondary systems: description, operating principles, modeling, simulation and sizing of secondary systems.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
d869880e-e09e-4289-bc96-27289ad39bca,MEM,414,HVAC Equipment,3.0,,"Standard and real, single-stage multistage refrigeration cycles; vapor compression components (compressor, expansion devices, condensers, and evaporators); heat pumps; absorption systems; boilers; heat exchangers; cooling coils, cooling towers; part-load energy performance; annual energy; annual energy estimation methods (degree-day, bin method, modified degree-day).",False,Not repeatable for credit,Cannot enroll if classification is Freshman
a399712f-88f7-4723-820a-d57956dec9a6,MEM,415,Fuel Cell Engines,3.0,,"Introduces fundamental aspects and operating principles of fuel cell systems, including: basic electrochemical principles, thermodynamics required for understanding the operation, components including functions and materials, electrochemical performance characteristics, analysis of system losses and efficiency, various fuel cell types, current state of technology, application areas/implementation, and current technical challenges.",False,Not repeatable for credit,
94196884-0a5b-41ae-b86e-11bf84805676,MEM,417,Introduction to Microfabrication,3.0,,"This course focuses on the fundamentals of microfabrication technologies. The materials, principles, and applications of silicon-based microfabrication technologies such as photolithography, wet/dry etching, deposition techniques, surface micromachining, and polymer micromachining are covered. This course also includes two lab sessions through which students have hands-on experiences in microfabrication.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
ff2025cc-e380-4c50-867e-1f36c9ba8d04,MEM,419,Microfluidics and Lab-on-a-Chip,3.0,,"This course focuses on design, manufacturing, and application of lab-on-a-chip systems as well as understanding microfluidic phenomena. The lecture covers novel microfluidic phenomena, microsensors, microactuators, and case studies. This course also includes two lab sessions through which student have hands-on experiences in lab-on-a-chip technology.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
a7058d34-34b0-4f8c-9f7c-d481fca18102,MEM,420,Aerodynamics,3.0,,"Covers steady and unsteady flow, flow around a body, wing theory, thin airfoil theory, fundamental equation of finite-wing theory, and aerodynamic characteristics of wings. Introduces potential theory and boundary layer phenomena.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
1c09fbee-9722-4fda-861a-0bc326d1432f,MEM,423,Mechanics of Vibration,4.0,,"Covers free and forced vibrations of one-, two-, and multiple-degree-of-freedom systems; continuous systems; and transient and random vibration problems. Includes use of digital computer for homework and special class problems.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
1691ca3a-fb39-4362-8c41-c77c4774acf2,MEM,424,Biomechanics,3.0,,Introduces modeling of dynamics of biomechanical systems.,False,Not repeatable for credit,Cannot enroll if classification is Freshman
8e7b7acd-4003-4d5a-8c6e-166e2e25ad0f,MEM,425,Aircraft Design & Performance,3.0,,"Introduces aerodynamics and airfoils; steady flight; power required and power available curves; range and endurance; takeoff, glide, and landing; stick force and control-free stability; moment coefficients and derivatives; and designing to specification. Students must have Junior class standing.",False,Not repeatable for credit,Can enroll if classification is Junior or Senior.
d20f1c79-8381-4605-bca0-68590c6aecc5,MEM,426,Aerospace Structures,3.0,,"Covers properties of wing and fuselage sections, torsion of thin-walled and skin-stringer multiple-cell sections, non-symmetrical bending of wing and fuselage sections, shear in thin-walled and skin-stringer sections, and buckling. Introduces matrix methods.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
