crn, subject_code, course_number, instruction_type, instruction_method, section, enroll, max_enroll, course_title, credits, prereqs, start_time, end_time, days
32087,NURS,421,Lecture,Face To Face,B,47,48,Holistic Gerontological Nursing,6.00,NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 329  Minimum Grade: C,10:00:00,11:50:00,"{Monday,Wednesday}"
32088,NURS,421,Lecture,Face To Face,C,46,48,Holistic Gerontological Nursing,6.00,NURS 320  Minimum Grade: C and NURS 321  Minimum Grade: C and NURS 323  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 329  Minimum Grade: C,08:00:00,09:50:00,"{Monday,Wednesday}"
34105,NURS,487,Clinical,Face To Face,001,4,6,Perioperative Nursing III,3.00,NURS 485  Minimum Grade: B and NURS 486  Minimum Grade: B,null,null,null
31367,NURS,495,Lab,Face To Face,060,FULL,FULL,Comprehensive Nursing Concepts,0.00,NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C,08:00:00,10:50:00,{Friday}
31368,NURS,495,Lab,Face To Face,061,FULL,FULL,Comprehensive Nursing Concepts,0.00,NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C,11:30:00,14:20:00,{Friday}
31653,NURS,495,Lab,Face To Face,062,39,41,Comprehensive Nursing Concepts,0.00,NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C,15:00:00,17:50:00,{Friday}
31369,NURS,495,Lecture,Face To Face,A,120,123,Comprehensive Nursing Concepts,3.00,NURS 421  Minimum Grade: C and NURS 328  Minimum Grade: C and NURS 326  Minimum Grade: C,15:00:00,16:50:00,{Monday}
30395,NURS,500,Lecture,Online-Asynchronous,900,15,23,Confronting Issues in Contemporary Health Care Environments,3.00,,null,null,null
30437,NURS,500,Lecture,Online-Asynchronous,901,20,25,Confronting Issues in Contemporary Health Care Environments,3.00,,null,null,null
30396,NURS,502,Lecture,Online-Asynchronous,900,17,20,Advanced Ethical Decision Making in Health Care,3.00,,null,null,null
32608,NURS,502,Lecture,Online-Asynchronous,901,16,25,Advanced Ethical Decision Making in Health Care,3.00,,null,null,null
32845,NURS,521,Lecture,Face To Face,001,17,20,Advanced Pathophysiology I,3.00,NURS 520  Minimum Grade: C,10:30:00,13:20:00,{Thursday}
30954,NURS,537,Lecture & Clinical,Online-Asynchronous,900,23,25,FNP IV: Primary Care of Adults and Older Adults Across the Adult Age Spectrum II,5.00,RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 556  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 534  Minimum Grade: B and NURS 535  Minimum Grade: B and NURS 536  Minimum Grade: B,18:30:00,20:20:00,{Tuesday}
32452,NURS,537,Lecture & Clinical,Online-Asynchronous,901,22,25,FNP IV: Primary Care of Adults and Older Adults Across the Adult Age Spectrum II,5.00,RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 556  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 534  Minimum Grade: B and NURS 535  Minimum Grade: B and NURS 536  Minimum Grade: B,18:30:00,20:20:00,{Tuesday}
30992,NURS,544,Lecture,Online-Asynchronous,900,18,20,Quality and Safety in Healthcare,3.00,,18:00:00,19:50:00,{Tuesday}
32300,NURS,544,Lecture,Online-Asynchronous,901,10,25,Quality and Safety in Healthcare,3.00,,18:00:00,19:50:00,{Tuesday}
30397,NURS,548,Lecture,Online-Asynchronous,900,FULL,FULL,Advanced Pathophysiology,3.00,,null,null,null
34853,NURS,548,Lecture,Online-Asynchronous,901,22,25,Advanced Pathophysiology,3.00,,null,null,null
30398,NURS,550,Lecture & Lab,Online-Asynchronous,900,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Thursday}
30399,NURS,550,Lecture & Lab,Online-Asynchronous,901,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Thursday}
30606,NURS,550,Lecture & Lab,Online-Asynchronous,902,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Tuesday}
30901,NURS,550,Lecture & Lab,Online-Asynchronous,903,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Wednesday}
30878,NURS,550,Lecture & Lab,Online-Asynchronous,904,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Monday}
30902,NURS,550,Lecture & Lab,Online-Asynchronous,905,4,20,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Monday}
31073,NURS,550,Lecture & Lab,Online-Asynchronous,907,FULL,FULL,Advanced Health Assessment & Diagnostic Reasoning,4.00,,18:30:00,20:20:00,{Tuesday}
31074,NURS,550,Lecture & Lab,Online-Asynchronous,908,18,20,Advanced Health Assessment & Diagnostic Reasoning,4.00,,19:00:00,20:50:00,{Wednesday}
31362,NURS,561,Lecture,Online-Asynchronous,900,2,13,"Spirituality, Health and Healing",3.00,,null,null,null
31826,NURS,566,Lecture,Online-Asynchronous,900,7,13,Yoga for the Enlightened Practitioner,3.00,,null,null,null
32827,NURS,569,Lecture & Practicum,Online-Asynchronous,900,11,15,Practicum and Symposium in Technology and Management of Information in Healthcare Organizations,3.00,NURS 568  Minimum Grade: B,null,null,null
30393,NURS,573,Lecture & Clinical,Online-Asynchronous,900,12,17,Adult Gerontology Acute Care NP IV: Management of Care of Patients in Critical Care Settings,5.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 554  Minimum Grade: B and NURS 570  Minimum Grade: B and NURS 571  Minimum Grade: B and NURS 572  Minimum Grade: B and NURS 664  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,18:00:00,20:50:00,{Wednesday}
30900,NURS,591,Lecture,Online-Asynchronous,900,15,18,Foundations of Healthcare Education,3.00,,null,null,null
30394,NURS,595,Lecture & Clinical,Online-Asynchronous,900,22,27,PMHNP IV: Adv Mental Hlth NP Management and Care of Clients in Diverse Pop Across the Lifespan,5.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 555  Minimum Grade: B and NURS 592  Minimum Grade: B and NURS 593  Minimum Grade: B and NURS 594  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,19:00:00,20:50:00,{Tuesday}
30882,NURS,604,Lecture & Clinical,Online-Asynchronous,900,3,15,Clinical Nurse Leader Capstone Immersion II,5.00,NURS 603  Minimum Grade: B,null,null,null
30546,NURS,613,Lecture,Online-Asynchronous,900,9,25,The Role and Responsibility of the Nurse Educator,3.00,NURS 591  Minimum Grade: B and NURS 606  Minimum Grade: B,null,null,null
30951,NURS,616,Lecture,Online-Asynchronous,900,17,25,Teaching Methods in Nursing Education,3.00,NURS 591  Minimum Grade: B and NURS 606  Minimum Grade: B and NURS 613  Minimum Grade: B,null,null,null
31104,NURS,640,Lecture,Online-Asynchronous,900,1,13,Women's Integrative Health,3.00,CIT 501  Minimum Grade: C or CIT 502  Minimum Grade: C or CIT 503  Minimum Grade: C,null,null,null
30953,NURS,648,Lecture & Clinical,Online-Asynchronous,900,16,25,PNP IV: Primary Care of Children with Special Health Care Needs,5.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 642  Minimum Grade: B and NURS 643  Minimum Grade: B and NURS 646  Minimum Grade: B and NURS 647  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,18:00:00,19:50:00,{Wednesday}
31250,NURS,650,Lecture & Clinical,Online-Asynchronous,900,22,25,"Ped Nurse Pract AC II:Acute-Chronic Care of Infants, Children and Adolescents Management",5.00,RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 646  Minimum Grade: B and NURS 642  Minimum Grade: B and NURS 643  Minimum Grade: B and NURS 649  Minimum Grade: B and NURS 664  Minimum Grade: B,18:00:00,19:50:00,{Tuesday}
31018,NURS,663,Lecture,Online-Asynchronous,900,17,20,Adult-Gerontology Primary Care IV:  Gerontology Management and Care,5.00,NURS 662  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 641  Minimum Grade: B and NURS 660  Minimum Grade: B and NURS 661  Minimum Grade: B,18:30:00,20:20:00,{Tuesday}
31105,NURS,664,Lecture,Online-Asynchronous,900,21,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
31106,NURS,664,Lecture,Online-Asynchronous,901,20,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
31107,NURS,664,Lecture,Online-Asynchronous,902,20,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
31108,NURS,664,Lecture,Online-Asynchronous,903,20,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
31109,NURS,664,Lecture,Online-Asynchronous,904,22,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
31110,NURS,664,Lecture,Online-Asynchronous,905,20,25,Professional Issues for Nurse Practitioners,1.00,NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B,null,null,null
30433,PTRS,620,Lecture,Face To Face,A,FULL,FULL,Orthopedic Physical Therapy: Upper Extremity,4.00,,14:00:00,15:20:00,"{Tuesday,Thursday}"
32444,NURS,665,Lecture & Practicum,Online-Asynchronous,900,3,25,Advanced Nursing Practice in Population Health,5.00,PBHL 511  Minimum Grade: B and EPI 570  Minimum Grade: B and HMP 505  Minimum Grade: B and IPS 511  Minimum Grade: B and NURS 532  Minimum Grade: B,null,null,null
34342,NURS,674,Lecture & Clinical,Online-Asynchronous,900,3,25,Emergency/Trauma Care Across the Lifespan II,5.00,NURS 673  Minimum Grade: B,18:30:00,20:20:00,{Tuesday}
32453,NURS,693,Lecture & Clinical,Online-Asynchronous,900,17,25,WHNP IV: Mngmnt & Care of the High Risk Obstetrical and Post Partum Needs of Women and Families,5.00,RSCH 503  Minimum Grade: B and RSCH 504  Minimum Grade: B and NURS 500  Minimum Grade: B and NURS 502  Minimum Grade: B and NURS 544  Minimum Grade: B and NURS 548  Minimum Grade: B and NURS 549  Minimum Grade: B and NURS 550  Minimum Grade: B and NURS 664  Minimum Grade: B and NURS 680  Minimum Grade: B and NURS 682  Minimum Grade: B and NURS 690  Minimum Grade: B and NURS 691  Minimum Grade: B and NURS 692  Minimum Grade: B,18:00:00,20:20:00,{Tuesday}
35093,NURS,806,Lecture,Face To Face,001,FULL,FULL,Scientific Appraisal and Knowledge Development,3.00,,14:00:00,16:50:00,{Thursday}
34138,NHP,762,Lecture,Online-Asynchronous,900,3,4,Health Professional Education,3.00,,null,null,null
35247,NHP,T780,Special Topics,Online-Asynchronous,900,FULL,FULL,NrAntmy & Trnsmttr Sys for PAs,2.00,,null,null,null
34929,NHP,822,Practicum,Online-Asynchronous,900,FULL,FULL,Teaching Practicum,2.00,,null,null,null
34930,NHP,828,Research,Online-Asynchronous,900,FULL,FULL,Scholarship II,2.00,NHP 827  Minimum Grade: CR,null,null,null
35001,NHP,828,Research,Online-Asynchronous,901,FULL,FULL,Scholarship II,2.00,NHP 827  Minimum Grade: CR,null,null,null
35096,NHP,829,Research,Online-Asynchronous,900,FULL,FULL,Scholarship III,2.00,NHP 828  Minimum Grade: CR,null,null,null
31097,NFS,100,Lecture,Face To Face,001,39,75,"Nutrition, Foods, and Health",2.00,,11:00:00,11:50:00,"{Wednesday,Friday}"
30729,NFS,100,Lecture,Face To Face,002,69,75,"Nutrition, Foods, and Health",2.00,,11:00:00,11:50:00,"{Tuesday,Thursday}"
34133,NFS,100,Lecture,Remote Asynchronous,003,FULL,FULL,"Nutrition, Foods, and Health",2.00,,null,null,null
34134,NFS,100,Lecture,Online-Asynchronous,900,FULL,FULL,"Nutrition, Foods, and Health",2.00,,null,null,null
30033,NFS,101,Lab,Face To Face,002,12,15,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),10:00:00,11:50:00,{Wednesday}
30034,NFS,101,Lab,Face To Face,003,11,15,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),12:00:00,13:50:00,{Wednesday}
30035,NFS,101,Lab,Face To Face,004,12,15,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),14:00:00,15:50:00,{Wednesday}
31098,NFS,101,Lab,Face To Face,005,12,15,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),16:00:00,17:50:00,{Wednesday}
30730,NFS,101,Lab,Remote Asynchronous,007,29,30,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),null,null,null
30731,NFS,101,Lab,Online-Asynchronous,900,FULL,FULL,Introduction to Nutrition & Food,1.00,NFS 100  Minimum Grade: C  (NFS 100  may be taken concurrently with NFS 101),null,null,null
32513,NFS,203,Lecture,Face To Face,001,23,30,Nutrition II: Nutrition in the Lifecycle,4.00,NFS 200  Minimum Grade: C or NFS 101  Minimum Grade: C or NFS 230  Minimum Grade: C,11:00:00,12:50:00,"{Monday,Wednesday}"
34194,NFS,544,Lecture,Face To Face,001,14,25,Medical Nutrition Therapy II,3.00,NFS 543  Minimum Grade: C,10:00:00,12:50:00,{Thursday}
34266,NFS,544,Lecture,Online-Asynchronous,900,9,15,Medical Nutrition Therapy II,3.00,NFS 543  Minimum Grade: C,null,null,null
32150,NFS,546,Lecture,Face To Face,001,12,25,World Nutrition,3.00,,13:00:00,15:50:00,{Monday}
34267,NFS,546,Lecture,Online-Asynchronous,900,9,15,World Nutrition,3.00,,13:00:00,15:50:00,{Monday}
34196,NFS,550,Lecture,Face To Face,001,15,25,Foodservice Systems Management,3.00,,14:00:00,16:50:00,{Thursday}
34268,NFS,550,Lecture,Online-Asynchronous,900,8,15,Foodservice Systems Management,3.00,,null,null,null
31005,NFS,609,Practicum,Face To Face,001,7,8,Supervised Experiential Learning,3.00,NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C,08:00:00,16:20:00,"{Tuesday,Wednesday,Thursday}"
32516,NFS,609,Practicum,Face To Face,002,4,8,Supervised Experiential Learning,3.00,NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C,08:00:00,16:20:00,"{Tuesday,Wednesday,Thursday}"
32514,NFS,609,Practicum,Face To Face,003,0,8,Supervised Experiential Learning,3.00,NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C,08:00:00,16:20:00,"{Monday,Tuesday,Wednesday}"
32515,NFS,609,Practicum,Face To Face,004,0,8,Supervised Experiential Learning,3.00,NFS 530  Minimum Grade: C and NFS 531  Minimum Grade: C and NFS 525  Minimum Grade: C and NFS 526  Minimum Grade: C,08:00:00,16:20:00,"{Monday,Tuesday,Wednesday}"
34269,NFS,630,Lecture,Online-Asynchronous,900,10,15,Nutrition Counseling,3.00,NFS 530  Minimum Grade: B and NFS 531  Minimum Grade: B,09:00:00,11:50:00,{Tuesday}
34197,NFS,660,Research,Hybrid,130,FULL,FULL,Capstone Project in Nutrition and Dietetics,3.00,NFS 601  Minimum Grade: B,09:00:00,11:50:00,{Monday}
34722,NFS,660,Research,Hybrid,131,5,6,Capstone Project in Nutrition and Dietetics,3.00,NFS 601  Minimum Grade: B,09:00:00,11:50:00,{Monday}
32292,PTRS,507,Lecture,Face To Face,001,91,97,Neuroscience I,3.00,,15:30:00,16:50:00,"{Tuesday,Thursday}"
32779,PTRS,610,Lecture,Face To Face,001,57,60,Issues in Pharmacotherapy,3.00,,13:00:00,14:20:00,"{Tuesday,Thursday}"
32512,PTRS,615,Clinical,Face To Face,001,86,95,Integrated Clinical Experience III,0.50,,null,null,null
33992,PTRS,620,Lab,Face To Face,060,43,44,Orthopedic Physical Therapy: Upper Extremity,0.00,,15:00:00,16:50:00,{Friday}
33993,PTRS,620,Lab,Face To Face,061,FULL,FULL,Orthopedic Physical Therapy: Upper Extremity,0.00,,13:00:00,14:50:00,{Friday}
33779,PTRS,623,Lab,Face To Face,060,47,48,Physical Agents,0.00,,10:00:00,11:50:00,{Friday}
33780,PTRS,623,Lab,Face To Face,061,FULL,FULL,Physical Agents,0.00,,08:00:00,09:50:00,{Friday}
30434,PTRS,623,Lecture,Face To Face,A,91,92,Physical Agents,3.00,,14:00:00,15:50:00,{Monday}
30748,PTRS,639,Lecture,Face To Face,001,91,95,Motor Learning,2.00,,16:00:00,17:50:00,{Monday}
32783,PTRS,642,Lecture & Lab,Face To Face,001,57,60,Neurological Exam and Intervention II,5.00,,15:00:00,16:20:00,"{Tuesday,Thursday}"
33781,PTRS,655,Lecture,Face To Face,001,57,60,Health Administration,2.50,,14:00:00,15:20:00,{Monday}
32780,PTRS,663,Lecture & Lab,Face To Face,001,58,60,Pediatric Physical Therapy I,3.50,,15:30:00,16:50:00,"{Monday,Wednesday}"
34733,PTRS,708,Lecture & Lab,Face To Face,001,24,42,Advanced Manual Therapy Techniques,3.00,,08:00:00,09:50:00,"{Monday,Wednesday}"
33595,PTRS,714,Lab,Face To Face,060,FULL,FULL,Analysis of Running Biomechanics and Interventions for Running Injury,0.00,,13:00:00,14:50:00,{Friday}
33596,PTRS,714,Lab,Face To Face,061,FULL,FULL,Analysis of Running Biomechanics and Interventions for Running Injury,0.00,,10:00:00,11:50:00,{Friday}
33523,PTRS,714,Lecture,Face To Face,A,FULL,FULL,Analysis of Running Biomechanics and Interventions for Running Injury,3.00,,12:00:00,13:50:00,{Wednesday}
33524,PTRS,716,Lecture & Lab,Face To Face,001,15,18,Pelvic Health Physical Therapy: A Woman¿s Health Perspective,3.00,,08:00:00,09:50:00,{Tuesday}
33782,PTRS,751,Lecture,Face To Face,001,86,95,Evidence-Based Practice,3.00,,12:30:00,15:20:00,{Wednesday}
30579,PA,549,Lecture,Face To Face,001,80,81,Principles of Medical Science II,2.00,,08:00:00,09:50:00,{Tuesday}
30597,PA,552,Lecture,Face To Face,001,80,81,Pharmacology and Therapeutics II,2.00,PA 551  Minimum Grade: B,10:00:00,11:50:00,{Friday}
30919,PA,554,Lab,Face To Face,062,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,13:00:00,14:50:00,{Wednesday}
30920,PA,554,Lab,Face To Face,063,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,13:00:00,14:50:00,{Wednesday}
30925,PA,554,Lab,Face To Face,064,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,15:00:00,16:50:00,{Wednesday}
30922,PA,554,Lab,Face To Face,065,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,15:00:00,16:50:00,{Wednesday}
30923,PA,554,Lab,Face To Face,066,10,11,Biopsychosocial Issues in Patient Care,0.00,,13:00:00,14:50:00,{Wednesday}
30924,PA,554,Lab,Face To Face,067,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,13:00:00,14:50:00,{Wednesday}
34821,PA,554,Lab,Face To Face,068,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,15:00:00,16:50:00,{Wednesday}
34822,PA,554,Lab,Face To Face,069,FULL,FULL,Biopsychosocial Issues in Patient Care,0.00,,15:00:00,16:50:00,{Wednesday}
30598,PA,554,Lecture & Seminar,Face To Face,A,79,81,Biopsychosocial Issues in Patient Care,5.00,,09:00:00,11:50:00,{Monday}
30599,PA,557,Lecture,Face To Face,001,80,81,Clinical Medicine II,5.00,PA 556  Minimum Grade: B,10:00:00,11:50:00,{Tuesday}
34793,PA,564,Lab,Face To Face,001,FULL,FULL,Clinical Skills Lab II,1.00,PA 562  Minimum Grade: B and PA 563  Minimum Grade: B,13:00:00,14:50:00,{Tuesday}
34798,PA,564,Lab,Face To Face,002,4,6,Clinical Skills Lab II,1.00,PA 562  Minimum Grade: B and PA 563  Minimum Grade: B,13:00:00,14:50:00,{Tuesday}
